post_id,comment_id,comment_text,lang
E2,65888,KOURTNEY. YOU ARE SWEETEST PORSEN AND YOU HAVE A LOT OF LOVE  IN. YOU YOU. SHARE YOUR THOUGHTS AND PRAYERS. FEELINGS TO,en
E2,65890,yessss 🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍,most_emoji
E2,65892,there’s nothing better than target!  🎯  ❤ ️,en
E2,65893,bet no one noticed you with those glasses and  cameras  😂,en
E2,65894,in plastic bottles just adding to pollution.,en
E2,65897,awesome pics  you look like your having fun stay blessed,en
E2,65898,love this  😍,en
E2,65899,i love target,en
E2,65900,boycott target.  save our children,en
E2,65901,get you brand  under control before I leave a review ! customer support better fix the issue,en
E2,65902,targets in australia too?,en
E2,65904,like this chick actually shops at target.. yeah right 😂  😂,en
E2,65905,IM SOOOO PROUD OF U,en
E2,65906,you're exhausting  😮  😂,en
E2,65908,mob wife era kourt  💅,en
E2,65909,welp another reason to go to target!  😅  lemme see what the hype’s about!,en
E2,65910,love target! I actually saw these. running to website to see if ingredients work for me.  ❤ ️ 🔥 !,en
E2,65911,happy for you kourtney. the feeling when your vision comes to life is just amazing  🤩   😍,en
E2,65912,why can’t people just be happy for someone!,en
E2,65913,mobwife aesthetic  👌  🏻,en
E2,65914,did they close the store  😂 ! was the store organic enough for kourtney  😂  😂,en
E2,65915,these are such cute pictures - especially in the shopping cart.,en
E2,65916,you are shopping today,en
E2,65918,thank you for making lemme so accessible! :),en
E2,65919,love my lemmes!,en
E2,65921,probably shut down the whole target for this crap too,en
E2,65922,what target was that,en
E2,65923,love this for you,en
E2,65924,kourt is the cutest,en
E2,65928,queen  🙌  🙌  🙌,en
E2,65929,is that a  coat?,en
E2,65931,she's at target  🙌  🏽,en
E2,65932,wish my target had more of a selection of lemme vitamins. they only have 2,en
E2,65933,why the yankees hat? red sox are better.,en
E2,65934,this was right after your post  👯,en
E2,65935,clout,en
E2,65937,my target was all out today  😮,en
E2,65938,you look beautiful 15 years younger your hair looks so gorgeous  🙏  🏽  ♥ ️ 🥰,en
E2,65939,so your saying they work?  🤔   been looking for some sleep gummies,en
E2,65940,I’m so happy for you   ❤ ️,en
E2,65941,the glow 😍,en
E2,65942,mob wife aesthetic.  🙌  🔥,en
E2,65943,I bought your lemme for stomach bloat.  they work great and I love the texture and taste!,en
E2,65944,who makes it? I LOVE it! real or not lol,en
E2,65949,👏  👏  👏  love my lemme purr!,en
E2,65950,do they work ?,en
E2,65951,that’s so exciting,en
E2,65953,i didn’t know u knew target existed…,en
E2,65954,🤦  🏽 ‍ ♀ ️ 😂,most_emoji
E2,65955,you did it. congratulations  😍,en
E2,65956,why even wear faux fur? it’s tacky walking around in an animals fur real or not. btw travis isn’t vegan for the animals he’s vegan for his health. he rides horses and provided animal food at his wedding. real vegans who are vegan for moral reasons don’t do that.,en
E2,65957,mob wife areaaa,en
E2,65961,the lemme matcha is so good,en
E2,65962,"kourtney went to target and the only thing in her cart was.....oh, nevermind",en
E2,65963,I love the debloat gummies  ❤ ️ 👏,en
E2,65965,just another vitamin that won't last,en
E2,65967,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥,most_emoji
E2,65968,👏  👏  👏  👏  😂  😂  😂,most_emoji
E2,65969,😂  😂  😂  😂  👏  👏  👏,most_emoji
E2,65970,so how long was the target shut down for?,en
E2,65971,- ok you cute or whateva  🙄  😉,en
E2,65972,like she's doing it for you. she's doing it for money,en
E2,65973,good for you! ❤ ️,en
E2,65974,lemme hope that's a fact. all the animals your family owned disappeared. only 2 dogs lived an ok life.  animals are not presents.,en
E2,65976,ehat the different between her sleep gummies and olly sleep gummies  😢,en
E2,65977,"thought this was you after your target post, lol",en
E2,65978,I knew it was faux ..  ❤ ️ U,en
E2,65984,people with money would never consider buying something she’s promoting. she has to sell it at target so the little people can fork over their paycheck,en
E2,65985,wtg.  kourtney you look absolutely gorgeous  ❤ ️,en
E2,65987,everytime I see this I think it’s,en
E2,65988,that’s super cool ❤ ️ ❤ ️ 🙌,en
E2,65989,thinking about buying the lemme glow because since starting mounjaro my hair is thinner. I am hoping it will help with my hair health!  ❤ ️,en
E2,65991,ur so cute kourt,en
E2,65995,by wearing even faux fur your making look okay to wear fur. why would you want to look like you’re wearing a dead animal if you’re not?,en
E2,65996,got my lemme purr this morning  😻  🍍  🎯,en
E2,65997,how do you leave target with just 1 bag?!?!  🤣  🤣,en
E2,65998,not a stanley,en
E2,65999,is thaaatttt a plastic single use bag????  😢  doesn't  have paper bags??????,en
E2,66000,lemme get my ass to target right now  ❤ ️ ❤ ️,en
E2,66001,beautiful  🔥  ❤ ️ 🙌,en
E2,66005,that’s not real animal fur right?,en
E2,66006,it looks like no one was shopping must of went while closed,en
E2,66008,I saw your products in target the other day & was like oh wow: i may need to try these ! love this  ❤ ️,en
E2,66009,so awesome  👏  🏼  love the sleep ones  💕,en
E2,66011,would love to try the sleep gummies for this 3rd shift insomnia!,en
E2,66013,you are the other sister  🥳  🥰,en
E2,66016,its all sold out in ours  ❤ ️,en
E2,66017,huge congratulations,en
E2,66018,kourt says it is faux fur….but….isn’t that still supporting & glorifying something she is against????,en
E2,66019,because no one cares. tabloid rumors. no ones business. remember this is a mom with a family.,en
E2,66021,I literally just watched a video that she doesn’t even eat her own vitamins. she will but it chews it and spit it.. I think simon was in the video and some girl,en
E2,66022,plastic bags are good for the environment  ❤ ️‍ 🩹,en
E2,66023,immediately running to my local target to pick up all of the products,en
E2,66024,she's trying to be like jennifer aniston shopping at ulta for her own stuff! lol,en
E2,66025,omg ppl are so nasty,en
E2,66028,🔥  🔥  🔥  😍  😍  😍  😍 🇨🇷🇨🇷🇨🇷🇨🇷 🥃,most_emoji
E2,66029,thank you kourtney for being relatable. you put your product in a store where a lot of people shop. your father would be so proud of you!,en
E2,66030,targetclearance,en
E2,66031,faux fur is made of plastic and sheds/litters little plastic hairs into the environment whenever you wear it out.,en
E2,66032,😍  😍  😍  lemme get me some of those from target.,en
E2,66033,what’s good family?   ❤ ️,en
E2,66034,I need to try this.,en
E2,66035,just came on my feed n im like  🥱 ..,en
E2,66036,excited!,en
E2,66039,I know  🤣  🤣  🤣,en
E2,66040,people don’t care about the kardashians. they need to act like normal people when in public. they draw attention to themselves.  they’re entrepreneurs and reality people.  not like their big time actors.,en
E2,66041,where is your baby?,en
E2,66042,U know I love you  😊,en
E2,66043,kourtney trying to act “middle class”,en
E2,66044,didn’t realize that was your brand. I take them everyday!,en
E2,66045,lemme suggest you not wear FUR ❗ ️,en
E2,66046,❤ ️ 🔥  🔥  🔥  ❤ ️ ❤ ️ 😮,most_emoji
E2,66048,❤ ️yesss girl,en
E2,66049,i LOVE that a target trip turned into an amazing photo shot  😍,en
E2,66054,don’t gummies have gelatin in them? not vegan lol,en
E2,66056,"so it girl, i love it!",en
E2,66058,"lol, they didn’t even put it on display or on an incap at my target.",en
E2,66061,"yeah, taking hours away from team members probably.",en
E2,66062,😯 lemme run to target now !  🏃  🏽  🏃  🏽  🏃  🏽,en
E2,66063,I always wear fur to target too,en
E2,66064,before I try it out I wanna see the video of you getting in that shopping cart  😂,en
E2,66065,they still know who you are!,en
E2,66066,yeah right u shop there 🤨  🤨  🤨  🤨,en
E2,66067,everybody on here hating  😆   🤣   😂   pathetic  😒    congratulations  🎊   on EVERYTHING  girl,en
E2,66068,kourt slumming it with us poor folk,en
E2,66069,I look homeless in the target camera  😩,en
E2,66070,only person ever to walk out of target with one bag!  🤣  🤣  🤣  🤣  🤣,en
E2,66071,beautiful kourtney  😎  👍  🏻,en
E2,66072,is she not allowed out of the house?,en
E2,66074,when target is still to good for her! she just walks out with a bag.,en
E2,66075,nice  👏,en
E2,66077,"she preaches environmentalism like it’s her religion, or it wouldn’t be a big deal. they make cloth TARGET bags. I have one. you’d think she’d want her personal brand to continue on through her ads no matter what, seeing how it’s something she supposedly feels REALLY strong about.",en
E2,66079,😶 ‍ 🌫 ️,most_emoji
E2,66080,she became famous when she was an adult. I’m sure she liked target before. she probably likes it now too. but yeah I’d imagine it would be reallllly hard for her to do that lol,en
E2,66081,I never look like that in that camera  😫,en
E2,66082,why does it not look like kourtney in some of the photos,en
E2,66083,😂  I don't think anyone is worried about this really... 🤔,en
E2,66084,looking good girlfriend ❤ ️,en
E2,66085,"me seeing this post:  😍  👏  👏 
going to the comments:  😠  💢  😠  💢",en
E2,66086,😎  👌,most_emoji
E2,66090,what is this product for?,en
E2,66091,go home and look after your own damn kids!,en
E2,66092,you literally aging backwards kourt.. 😍  🤍  🤍  😍,en
E2,66093,you are so gorgeous!,en
E2,66096,❤ ️ pretty mama  ❤ ️,en
E2,66098,you look sweet...in your promotion...love it.kourtney ❤ ️,en
E2,66100,👏  🏾  ❤ ️,most_emoji
E2,66102,you look amazing  kourtney!  😍,en
E2,66104,thought this was u,en
E2,66106,👏  👏  👏  👏  💐  👏  👏  👏  👏,most_emoji
E2,66107,"I mean look at your last name, could get your products in anywhere I’m sure.",en
E2,66108,your so cute  😍  love it doll  👏,en
E2,66109,yeah love target,en
E2,66114,congrats kourtney  🙌  🏼  ❤ ️,en
E2,66116,kourtney buy some new sun glasses. and about that fur.,en
E2,66118,the outfit tho  👌  🏾  🔥,en
E2,66120,looking gorgeous as ever 🖤  ❤ ️ 🖤,en
E2,66123,love you kourt  ❤ ️,en
E2,66124,just bought me the debloat can’t wait to try it  💜,en
E2,66127,could you BE any cuter?!,en
E2,66130,I wonder how much it is? thank you for selling it  a target not some high end boutique,en
E2,66131,you go girl  ❤ ️,en
E2,66134,the prettiest kardashin and the most natural beauty out them all.  keep rocking scorpio queen!,en
E2,66137,which target location still has plastic bags?,en
E2,66139,target probably closed just for her lol and I bet security was at all entrances&exits lol,en
E2,66140,I’m interested but are they legit,en
E2,66142,hehehe 😎 yeah tell them 👍  🏻  💯,en
E2,66143,thats awesome! you go girl! 👏,en
E2,66145,beige bottoms lookin ass,en
E2,66147,had to really disguise yourself,en
E2,66148,yep. sure don't see any customers around  😂,en
E2,66149,yassss my mom and I are so excited to get them at target,en
E2,66150,"has the most fulfilled life, can’t wait to see baby rocky  🖤",en
E2,66151,lemme see this for myself  😮,en
E2,66155,“sorry targets closed for a hour”,en
E2,66156,soooo ZERO u came here just to let us know. thanks for the public service announcement.,en
E2,66157,because she's full of sht and completely irrelevant trying her hardest to do something but achieving nothing.,en
